filename,artist,bpm,key,camelot,energy,genres,format,path
SERGIK - All Days.wav,Unknown Artist,129.2,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - All Days.wav
SERGIK - GET ON MY VIBE.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - GET ON MY VIBE.wav
SERGIK x Sean Hart - Madness In The Summer 111bpm.wav,Unknown Artist,92.3,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart - Madness In The Summer 111bpm.wav
SERGIK x Slick Floyd x Batt Lo ft. Chris Powell- State Of Mind.wav,Unknown Artist,86.1,A minor,8A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick Floyd x Batt Lo ft. Chris Powell- State Of Mind.wav
SERGIK - Take A Walk.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Take A Walk.wav
SERGIK - Happiness 2.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Happiness 2.wav
SERGIK x Silent Jay x Van - Viva Ponderosa.wav,Unknown Artist,129.2,G major,9B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Silent Jay x Van - Viva Ponderosa.wav
SERGIK - Pop Musik.wav,Unknown Artist,86.1,A minor,8A,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Pop Musik.wav
SERGIK - Hustle Funkshway V2.wav,Unknown Artist,117.5,A major,11B,7,funk,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Hustle Funkshway V2.wav
SERGIK - Money Talk Bs Walk.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Money Talk Bs Walk.wav
SERGIK - Bouncy Bop.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bouncy Bop.wav
SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya (Instrumental).mp3,Unknown Artist,92.3,,,1,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya (Instrumental).mp3
SERGIK - Game.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Game.wav
SERGIK - After After (All Around Flip).wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - After After (All Around Flip).wav
SERGIK - Disco 82.wav,Unknown Artist,123.0,D major,10B,5,disco,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Disco 82.wav
SERGIK - Feeling Lit.wav,Unknown Artist,123.0,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Feeling Lit.wav
SERGIK - Rise n Shine.wav,Unknown Artist,86.1,D minor,7A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rise n Shine.wav
SERGIK - We Do This.wav,Unknown Artist,129.2,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - We Do This.wav
SERGIK x ESHER - Just Dont 124bpm.wav,Unknown Artist,86.1,D minor,7A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x ESHER - Just Dont 124bpm.wav
SERGIK - Gypsy - House 1.wav,Unknown Artist,152.0,D minor,7A,7,house,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Gypsy - House 1.wav
SERGIK x Sean H x Be.Janis - Steppin.wav,Unknown Artist,117.5,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean H x Be.Janis - Steppin.wav
SERGIK - Life 1.wav,Unknown Artist,117.5,C# minor,12A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Life 1.wav
SERGIK - Juiced Up.wav,Unknown Artist,86.1,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Juiced Up.wav
SERGIK - Upside Down.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Upside Down.wav
SERGIK x Dillon Nathaniel - Moon Glazin.wav,Unknown Artist,86.1,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Dillon Nathaniel - Moon Glazin.wav
SERGIK x Jetski - Code Name SERGSKI.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Jetski - Code Name SERGSKI.wav
SERGIK  - Dreamer.wav,Unknown Artist,92.3,A minor,8A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK  - Dreamer.wav
Sergik - Freaky Up In Here.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Freaky Up In Here.wav
SERGIK - In The Streets - (Funkshway SRGFLp) 1.wav,Unknown Artist,117.5,A major,11B,6,funk,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - In The Streets - (Funkshway SRGFLp) 1.wav
SERGIK -Crowd Control (Amerika SRGFLiP).wav,Unknown Artist,92.3,A minor,8A,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK -Crowd Control (Amerika SRGFLiP).wav
SERGIK x Sean Hart - American LOVE (Rebass).wav,Unknown Artist,117.5,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart - American LOVE (Rebass).wav
SERGIK - Have To Do It.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Have To Do It.wav
SERGIK - What Is What 3.wav,Unknown Artist,143.6,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - What Is What 3.wav
SERGIK - How Ya.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - How Ya.wav
Sergik x DJ Dalle - Its Your turn.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x DJ Dalle - Its Your turn.wav
SERGIK x Breauxx - Walk Dat Walk2.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxx - Walk Dat Walk2.wav
SERGIK - Kouch Potato.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Kouch Potato.wav
SERGIK x Javi - Smoke Break at Da Crib.wav,Unknown Artist,86.1,D major,10B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Javi - Smoke Break at Da Crib.wav
SERGIK - No Stopping.wav,Unknown Artist,86.1,D major,10B,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - No Stopping.wav
SERGIK - 49ers - Move Your Feet (remix).wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - 49ers - Move Your Feet (remix).wav
SERGIK - Somthn L's.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Somthn L's.wav
SERGIK x Francisco Josue - Let Me.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Francisco Josue - Let Me.wav
SERGIK x Steve - Yard man.wav,Unknown Artist,129.2,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Steve - Yard man.wav
SERGIK x L9V - 6 Hours In.2.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x L9V - 6 Hours In.2.wav
SERGIK x Silent Jay - Make Me Free.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Silent Jay - Make Me Free.wav
SERGIK - Dont You.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dont You.wav
SERGIK - Soul Mind n Body v2.wav,Unknown Artist,123.0,D minor,7A,6,soul,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Soul Mind n Body v2.wav
SERGIK x Janis - Alchemy.wav,Unknown Artist,92.3,F minor,4A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis - Alchemy.wav
SERGIK - Doin Ma Thang.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Doin Ma Thang.wav
SERGIK x Aloe Flipz - Shafeus.wav,Unknown Artist,86.1,A# minor,3A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Aloe Flipz - Shafeus.wav
SERGIK x Ladell Ransom - Desiderata.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Ladell Ransom - Desiderata.wav
SERGIK - Salute.wav,Unknown Artist,86.1,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Salute.wav
SERGIK - Dumb.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dumb.wav
SERGIK x Optikz - Front to Da Back.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Optikz - Front to Da Back.wav
SERGIK - Never Hold Back (TechyesHausno mix).wav,Unknown Artist,129.2,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Never Hold Back (TechyesHausno mix).wav
SERGIK - Be FreeNDaMind.wav,Unknown Artist,129.2,A major,11B,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Be FreeNDaMind.wav
SERGIK - Golden Hour - Reggaeton.wav,Unknown Artist,86.1,A major,11B,6,reggae,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Golden Hour - Reggaeton.wav
SERGIK - Been Done.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Been Done.wav
SERGIK - Tell Me What It Do.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Tell Me What It Do.wav
SERGIK x Deep Chetty - So Good v3.wav,Unknown Artist,86.1,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Deep Chetty - So Good v3.wav
SERGIK - Gypsy - Trap 1.wav,Unknown Artist,152.0,D minor,7A,7,hiphop,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Gypsy - Trap 1.wav
SERGIK x SLICK FLOYD - Feelin Good.wav,Unknown Artist,86.1,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x SLICK FLOYD - Feelin Good.wav
SERGIK - Losing Control.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Losing Control.wav
SERGIK - Divine.wav,Unknown Artist,123.0,D minor,7A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Divine.wav
SERGIK - All My Ladies.wav,Unknown Artist,123.0,F major,7B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - All My Ladies.wav
SERGIK x Jetskii - Levels To This.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Jetskii - Levels To This.wav
SERGIK - The McCoy.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The McCoy.wav
SERGIK - Movin.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Movin.wav
SERGIK - Soular Exploration.wav,Unknown Artist,86.1,D major,10B,6,soul,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Soular Exploration.wav
SERGIK - Everyday Gratitude 1.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Everyday Gratitude 1.wav
SERGIK - Dont Stop V3.wav,Unknown Artist,129.2,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dont Stop V3.wav
SERGIK x Be.Janice- Nectar.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Be.Janice- Nectar.wav
SERGIK - Spanktula.1.wav,Unknown Artist,86.1,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Spanktula.1.wav
SERGIK x Be.Janis - Fly Away.wav,Unknown Artist,123.0,D minor,7A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Be.Janis - Fly Away.wav
SERGIK x Bob Secret - The Bag.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Bob Secret - The Bag.wav
SERGIK - CorK.wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - CorK.wav
SERGIK x ESHER - Just Dont.wav,Unknown Artist,129.2,D minor,7A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x ESHER - Just Dont.wav
SERGIK - Traction.mp3,Unknown Artist,92.3,D major,10B,5,,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Traction.mp3
SERGIK - Cruise Control.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cruise Control.wav
SERGIK - Hold Me Down.wav,Unknown Artist,129.2,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Hold Me Down.wav
SERGIK x OG Coconut - Take Me Home.wav,Unknown Artist,92.3,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x OG Coconut - Take Me Home.wav
SERGIK x Tibbs - Prosper v2.wav,Unknown Artist,143.6,E minor,9A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Tibbs - Prosper v2.wav
SERGIK - Funky Technician 1.wav,Unknown Artist,129.2,D major,10B,7,funk,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Funky Technician 1.wav
SERGIK - Utopia.wav,Unknown Artist,89.1,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Utopia.wav
SERGIK - Bubble Buddy.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bubble Buddy.wav
SERGIK - Got Dat.wav,Unknown Artist,129.2,D major,10B,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Got Dat.wav
SERGIK - Bizzz (Instrumental).wav,Unknown Artist,89.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bizzz (Instrumental).wav
SERGIK - Get Up.wav,Unknown Artist,123.0,D major,10B,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Get Up.wav
SERGIK x Nood - Im Grown (Dub Edit).wav,Unknown Artist,143.6,D minor,7A,5,reggae,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Nood - Im Grown (Dub Edit).wav
Sergik - Doses.2.wav,Unknown Artist,86.1,D minor,7A,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Doses.2.wav
SERGIK - Air It Out.wav,Unknown Artist,117.5,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Air It Out.wav
SERGIK - They Got Me.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - They Got Me.wav
SERGIK x Kavon - Spawn.wav,Unknown Artist,92.3,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Kavon - Spawn.wav
SERGIK - More Than Life.wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - More Than Life.wav
SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya.wav
SERGIK - Good.wav,Unknown Artist,86.1,F# minor,11A,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Good.wav
SERGIK - Dont Stop v2.wav,Unknown Artist,129.2,A minor,8A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dont Stop v2.wav
Sergik x Nobounds - Not My Fault.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Nobounds - Not My Fault.wav
SERGIK - Digitality.wav,Unknown Artist,86.1,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Digitality.wav
SERGIK - Ascencion.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Ascencion.wav
SERGIK - Pre Party.wav,Unknown Artist,86.1,F major,7B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Pre Party.wav
SERGIK x Tibbs - Prosper 1.wav,Unknown Artist,117.5,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Tibbs - Prosper 1.wav
SERGIK - High Class.wav,Unknown Artist,92.3,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - High Class.wav
SERGIK - Brooting.wav,Unknown Artist,92.3,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Brooting.wav
SERGIK - I Forgot.wav,Unknown Artist,129.2,F# minor,11A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - I Forgot.wav
SERGIK x Zak Martin - Bang 2 Da Beat.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Zak Martin - Bang 2 Da Beat.wav
SERGIK - Leisure (Fmin 121bpm).wav,Unknown Artist,123.0,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Leisure (Fmin 121bpm).wav
SERGIK - Bender 1.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bender 1.wav
SERGIK x Sean Hart Ft. Chris Powell v3 - American LOVE.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart Ft. Chris Powell v3 - American LOVE.wav
SERGIK - Funkshway - Digi Analog.wav,Unknown Artist,117.5,A minor,8A,7,funk,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Funkshway - Digi Analog.wav
SERGIK - Cant Kill My Vibe.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cant Kill My Vibe.wav
SERGIK - What They Say.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - What They Say.wav
SERGIK - Opinions.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Opinions.wav
SERGIK - Swonky.wav,Unknown Artist,129.2,A major,11B,7,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Swonky.wav
SERGIK - Alright.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Alright.wav
SERGIK - Birth of a planet.wav,Unknown Artist,117.5,D minor,7A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Birth of a planet.wav
SERGIK - Whats the Reason (Bass VIP 2).wav,Unknown Artist,92.3,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Whats the Reason (Bass VIP 2).wav
SERGIK - Rooftop Sunsets.wav,Unknown Artist,117.5,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rooftop Sunsets.wav
SERGIK - After After (All Around Flip) V2.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - After After (All Around Flip) V2.wav
SERGIK - Rabbit hole.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rabbit hole.wav
SERGIK - They Grooved.wav,Unknown Artist,129.2,A major,11B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - They Grooved.wav
SERGIK - HUSTLE.wav,Unknown Artist,86.1,A minor,8A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - HUSTLE.wav
SERGIK - Everyday Gratitude.wav,Unknown Artist,86.1,D minor,7A,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Everyday Gratitude.wav
SERGIK x Sean H x BeJanis - I Feel It.wav,Unknown Artist,117.5,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean H x BeJanis - I Feel It.wav
SERGIK ft Cy Heck - Give Back.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft Cy Heck - Give Back.wav
SERGIK - Fall Back.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Fall Back.wav
SERGIK - What They Say_.wav,Unknown Artist,129.2,A major,11B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - What They Say_.wav
SERGIK - Divine Molecules.wav,Unknown Artist,123.0,A major,11B,8,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Divine Molecules.wav
SERGIK - Creekside.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Creekside.wav
SERGIK - Traction 1.wav,Unknown Artist,136.0,D minor,7A,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Traction 1.wav
SERGIK - Jahdelicah.wav,Unknown Artist,86.1,D minor,7A,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Jahdelicah.wav
SERGIK - Bombaclat.wav,Unknown Artist,129.2,D major,10B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bombaclat.wav
SERGIK x ANDINO - How You Do It_.wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x ANDINO - How You Do It_.wav
SERGIK x Janis and The Planets - Searching.wav,Unknown Artist,92.3,F major,7B,5,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis and The Planets - Searching.wav
SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) 1.wav,Unknown Artist,123.0,D major,10B,6,,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) 1.wav
SERGIK - Techno Vato.wav,Unknown Artist,136.0,A major,11B,5,techno,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Techno Vato.wav
