filename,artist,bpm,key,camelot,energy,genres,format,path
JXH collab 1.mp3,Unknown Artist,112.3,F# minor,11A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/JXH collab 1.mp3
Dont Fight it - LODB X JCREATE (0).wav,Unknown Artist,92.3,F# minor,11A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Dont Fight it - LODB X JCREATE (0).wav
Hip Hop 8.mp3,Unknown Artist,89.1,D major,10B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 8.mp3
Arza - Jumpin Out The Jet 150bpm B min.wav,Unknown Artist,76.0,F# minor,11A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Arza - Jumpin Out The Jet 150bpm B min.wav
OMNOM x SERGIK - CONTRABAND.wav,Unknown Artist,86.1,C major,8B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/OMNOM x SERGIK - CONTRABAND.wav
Hip Hop 5.mp3,Unknown Artist,89.1,E minor,9A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 5.mp3
understood.wav,Unknown Artist,92.3,F# minor,11A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/understood.wav
Fly Aliens - SERGIC x NAM x Mateo Haze.wav,Unknown Artist,123.0,F# major,2B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Fly Aliens - SERGIC x NAM x Mateo Haze.wav
Overtime.wav,Unknown Artist,89.1,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Overtime.wav
Hip Hop 12.mp3,Unknown Artist,143.6,F# minor,11A,5,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 12.mp3
Arza - Figure It Out 135bpm Gb min.wav,Unknown Artist,143.6,F# minor,11A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Arza - Figure It Out 135bpm Gb min.wav
Hip Hop 13.mp3,Unknown Artist,86.1,D major,10B,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 13.mp3
minimal baby - Frandisco.mp3,Unknown Artist,129.2,D minor,7A,5,techno,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/minimal baby - Frandisco.mp3
Equipoise (0).wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Equipoise (0).wav
Instrumental Michael Crowe Mycology Series V1 - Sounds by SERGIK.wav,Unknown Artist,129.2,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Instrumental Michael Crowe Mycology Series V1 - Sounds by SERGIK.wav
OG Coconut - Vivid (SERGIK Master).wav,Unknown Artist,123.0,A minor,8A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/OG Coconut - Vivid (SERGIK Master).wav
Silent Jay x Sergik - Move Me.wav,Unknown Artist,86.1,D major,10B,9,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Silent Jay x Sergik - Move Me.wav
Lodin - A Letter From Home (Unreleased).mp3,Unknown Artist,129.2,D major,10B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Lodin - A Letter From Home (Unreleased).mp3
DINO x SERGIK - MINIMAL.wav,Unknown Artist,129.2,F major,7B,7,techno,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/DINO x SERGIK - MINIMAL.wav
remember_the_times.wav,Unknown Artist,103.4,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/remember_the_times.wav
you can fw us cd-6 edit.aif,Unknown Artist,129.2,D major,10B,7,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/you can fw us cd-6 edit.aif
Told Me (0).wav,Unknown Artist,78.3,E minor,9A,4,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Told Me (0).wav
Waavy.wav,Unknown Artist,117.5,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Waavy.wav
Hip Hop 6.mp3,Unknown Artist,152.0,D minor,7A,5,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 6.mp3
BENNY THE BUTCHER x 38 SPESH x JADAKISS Type Beat - Revenge.mp3,Unknown Artist,123.0,F# minor,11A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/BENNY THE BUTCHER x 38 SPESH x JADAKISS Type Beat - Revenge.mp3
gaslamp district mv1.aif,Unknown Artist,92.3,A# minor,3A,6,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/gaslamp district mv1.aif
On the Road session.mp3,Unknown Artist,86.1,B minor,10A,7,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/On the Road session.mp3
Dreaming Jet 3.mp3,Unknown Artist,129.2,D minor,7A,9,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Dreaming Jet 3.mp3
Jazz 1 bass.mp3,Unknown Artist,123.0,F major,7B,2,jazz,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Jazz 1 bass.mp3
Hip Hop 10.mp3,Unknown Artist,86.1,E minor,9A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 10.mp3
doors of perception.mp3,Unknown Artist,129.2,A minor,8A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/doors of perception.mp3
Chasing Dreams (1).wav,Unknown Artist,123.0,A# minor,3A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Chasing Dreams (1).wav
Dreaming Jet 2.mp3,Unknown Artist,129.2,D minor,7A,9,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Dreaming Jet 2.mp3
understood (0).wav,Unknown Artist,92.3,F# minor,11A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/understood (0).wav
6.24.24 V2.0 Smells like FUNK 114 bpm Note C.aif,Unknown Artist,112.3,C major,8B,6,funk,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/6.24.24 V2.0 Smells like FUNK 114 bpm Note C.aif
Feel Good.wav,Unknown Artist,129.2,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Feel Good.wav
Try Me Mix-Down_master 2.wav,Unknown Artist,86.1,A minor,8A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Try Me Mix-Down_master 2.wav
Old Fellas - Azare Ft. JCreate 3.mp3,Unknown Artist,80.7,A major,11B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Old Fellas - Azare Ft. JCreate 3.mp3
DOMMO - MYLOVE4U.wav,Unknown Artist,129.2,F# minor,11A,9,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/DOMMO - MYLOVE4U.wav
Optikz x SERGIK(Vips) - Crowd Control - House.wav,Unknown Artist,123.0,A minor,8A,8,house,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Optikz x SERGIK(Vips) - Crowd Control - House.wav
Rushh.wav,Unknown Artist,123.0,B minor,10A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Rushh.wav
Dilon Karim - Chancellor.wav,Unknown Artist,89.1,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Dilon Karim - Chancellor.wav
Chasing Dreams (0).wav,Unknown Artist,123.0,A# minor,3A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Chasing Dreams (0).wav
Try Me Mix-Down_master.wav,Unknown Artist,86.1,A minor,8A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Try Me Mix-Down_master.wav
mm chop.mp3,Unknown Artist,123.0,C minor,5A,1,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/mm chop.mp3
jordan beat 2.mp3,Unknown Artist,83.4,D major,10B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/jordan beat 2.mp3
Night Moon Light.mp3,Unknown Artist,86.1,C major,8B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Night Moon Light.mp3
Hip Hop 14.mp3,Unknown Artist,143.6,D major,10B,5,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 14.mp3
Chasing the sun to Tokyo.wav,Unknown Artist,89.1,E minor,9A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Chasing the sun to Tokyo.wav
JIMII x Sergik - dublin.wav,Unknown Artist,86.1,D major,10B,8,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/JIMII x Sergik - dublin.wav
hip hop 15.mp3,Unknown Artist,86.1,A minor,8A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/hip hop 15.mp3
SERPANT 1.aif,Unknown Artist,136.0,A minor,8A,6,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERPANT 1.aif
Optikz x SERGIK(Vips) - Crowd Control - House _ Trap.wav,Unknown Artist,86.1,D major,10B,7,"house,hiphop",wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Optikz x SERGIK(Vips) - Crowd Control - House _ Trap.wav
Samurai Showdown (0).wav,Unknown Artist,89.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Samurai Showdown (0).wav
LANDR-emodrill_153bpm-Open-High 2.mp3,Unknown Artist,86.1,B major,1B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/LANDR-emodrill_153bpm-Open-High 2.mp3
01 Arza (One Word) ruff mix 1.mp3,Unknown Artist,152.0,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/01 Arza (One Word) ruff mix 1.mp3
Mykeology Audio.wav,Unknown Artist,76.0,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Mykeology Audio.wav
Arza - Already Know 129bpm A# min.wav,Unknown Artist,117.5,F minor,4A,4,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Arza - Already Know 129bpm A# min.wav
SHAKEDIT.mp3,Unknown Artist,103.4,D major,10B,8,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SHAKEDIT.mp3
Sunday laxing.mp3,Unknown Artist,152.0,C major,8B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sunday laxing.mp3
"diablo - coco, auxlee MASTER v1122.wav",Unknown Artist,129.2,A major,11B,6,,wav,"/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/diablo - coco, auxlee MASTER v1122.wav"
ANDINO x SERGIK - Bird Talk.wav,Unknown Artist,86.1,G major,9B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/ANDINO x SERGIK - Bird Talk.wav
We Should Save - Dubba Haus.wav,Unknown Artist,129.2,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/We Should Save - Dubba Haus.wav
Dilon Karim - Attitude (Alternate Dub) 2.wav,Unknown Artist,86.1,D major,10B,6,reggae,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Dilon Karim - Attitude (Alternate Dub) 2.wav
10A - DAY N NITE (PIERCE REMIX) V3.wav,Unknown Artist,92.3,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/10A - DAY N NITE (PIERCE REMIX) V3.wav
Mac Miller - Self Care Acapella (Vocals Only).mp3,Unknown Artist,143.6,A major,11B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Mac Miller - Self Care Acapella (Vocals Only).mp3
hip hop 16.mp3,Unknown Artist,143.6,F# minor,11A,7,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/hip hop 16.mp3
WHO R U v10.wav,Unknown Artist,86.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/WHO R U v10.wav
8.30.24 V2.0 Tron 120 BPM Note C.aif,Unknown Artist,89.1,C major,8B,7,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/8.30.24 V2.0 Tron 120 BPM Note C.aif
oldfocks nu samples.mp3,Unknown Artist,80.7,D major,10B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/oldfocks nu samples.mp3
Dreaming Jet 4.mp3,Unknown Artist,129.2,D minor,7A,9,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Dreaming Jet 4.mp3
plain jane xeno flip newest remaster.wav,Unknown Artist,80.7,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/plain jane xeno flip newest remaster.wav
OPTIKZ - SHAOLIN (M1).aif,Unknown Artist,86.1,A major,11B,5,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/OPTIKZ - SHAOLIN (M1).aif
Janis and The Planets x SERGIK - Searching.wav,Unknown Artist,92.3,F major,7B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Janis and The Planets x SERGIK - Searching.wav
8.5.24 V2.0 groovin 120 bpm Note G.aif,Unknown Artist,86.1,D major,10B,5,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/8.5.24 V2.0 groovin 120 bpm Note G.aif
Lazy Afternoon (0).wav,Unknown Artist,136.0,A minor,8A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Lazy Afternoon (0).wav
Hip Hop 1.mp3,Unknown Artist,143.6,G# minor,1A,6,hiphop,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 1.mp3
Dream Street (0).wav,Unknown Artist,80.7,C# minor,12A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Dream Street (0).wav
5.24.24 2.0 LOVE 120 bpm A.aif,Unknown Artist,117.5,A major,11B,5,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/5.24.24 2.0 LOVE 120 bpm A.aif
Always Constant.wav,Unknown Artist,89.1,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Always Constant.wav
blew up before it even started 12 smx.wav,Unknown Artist,143.6,C major,8B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/blew up before it even started 12 smx.wav
SERPANT.aif,Unknown Artist,136.0,A minor,8A,6,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SERPANT.aif
01 Arza x Y2 (Prince) Prod Dame x.mp3,Unknown Artist,92.3,D minor,7A,7,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/01 Arza x Y2 (Prince) Prod Dame x.mp3
Andino x SERGIK - Coming Thru 12.wav,Unknown Artist,129.2,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Andino x SERGIK - Coming Thru 12.wav
SLAPSTICK BABY.mp3,Unknown Artist,107.7,D major,10B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SLAPSTICK BABY.mp3
Darker side of the street.mp3,Unknown Artist,123.0,B minor,10A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Darker side of the street.mp3
Night at the roxbury (Bass house) (Jcreate).wav,Unknown Artist,86.1,A minor,8A,6,house,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Night at the roxbury (Bass house) (Jcreate).wav
tester - Dido - Thank You (Breauxx Remix).mp3,Unknown Artist,123.0,A major,11B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/tester - Dido - Thank You (Breauxx Remix).mp3
Lose Control ANAMORPHIC Remix V17.wav,Unknown Artist,129.2,A major,11B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Lose Control ANAMORPHIC Remix V17.wav
BAGGINS - GIVING IT (Silent Jay x Sergik Remix).wav,Unknown Artist,129.2,A minor,8A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/BAGGINS - GIVING IT (Silent Jay x Sergik Remix).wav
Loose Leaf - Jet X MIKI.mp3,Unknown Artist,129.2,D major,10B,7,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Loose Leaf - Jet X MIKI.mp3
HOP BUNNY HOP.wav,Unknown Artist,92.3,E major,12B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/HOP BUNNY HOP.wav
versace mp3.mp3,Unknown Artist,89.1,F# minor,11A,7,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/versace mp3.mp3
"Daisy - Right Cheek, Left Cheek.mp3",Unknown Artist,143.6,A major,11B,6,,mp3,"/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Daisy - Right Cheek, Left Cheek.mp3"
SlowNMelloe.mp3,Unknown Artist,92.3,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/SlowNMelloe.mp3
Tenderly (0).wav,Unknown Artist,92.3,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Tenderly (0).wav
uncertain 1st.wav,Unknown Artist,78.3,E minor,9A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/uncertain 1st.wav
RTB- CD-6.aif,Unknown Artist,143.6,D major,10B,7,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/RTB- CD-6.aif
flip the phase v3.wav,Unknown Artist,143.6,E minor,9A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/flip the phase v3.wav
Trip Hop 8.mp3,Unknown Artist,136.0,A# minor,3A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Trip Hop 8.mp3
TEST.wav,Unknown Artist,117.5,D minor,7A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/TEST.wav
[FREE] Benny The Butcher Type Beat - 40 KEYZ.mp3,Unknown Artist,89.1,F# minor,11A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/[FREE] Benny The Butcher Type Beat - 40 KEYZ.mp3
ARZA - Swear Fo.mp3,Unknown Artist,92.3,F# minor,11A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/ARZA - Swear Fo.mp3
Arza - California Dreams & Nightmares 144bpm E min.wav,Unknown Artist,143.6,E minor,9A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Arza - California Dreams & Nightmares 144bpm E min.wav
Jazzy Situation.mp3,Unknown Artist,80.7,D major,10B,6,jazz,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Jazzy Situation.mp3
Feel Good (0).wav,Unknown Artist,129.2,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Feel Good (0).wav
nsd x sergik - Get yours (Version 3).wav,Unknown Artist,117.5,F# major,2B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/nsd x sergik - Get yours (Version 3).wav
Lodin - I've Been Waitin' 2.wav,Unknown Artist,123.0,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Lodin - I've Been Waitin' 2.wav
Sean Hart - ALWAYS SAFECRACKERAZ.wav,Unknown Artist,117.5,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Sean Hart - ALWAYS SAFECRACKERAZ.wav
Ceemoar x Sergik - No Body.wav,Unknown Artist,86.1,D major,10B,9,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Ceemoar x Sergik - No Body.wav
Mike Crowe x SERGIK - Lifecycle Of Growth.wav,Unknown Artist,92.3,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Mike Crowe x SERGIK - Lifecycle Of Growth.wav
eta_x_Lodin_-_UP.mp3,Unknown Artist,86.1,A minor,8A,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/eta_x_Lodin_-_UP.mp3
MARS.mp3,Unknown Artist,152.0,A minor,8A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/MARS.mp3
today (0).wav,Unknown Artist,80.7,F major,7B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/today (0).wav
GOING UP SIR.wav,Unknown Artist,86.1,A minor,8A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/GOING UP SIR.wav
frank terry x sergik - repeat [mstr v2] (worth the weight mastering).wav,Unknown Artist,86.1,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/frank terry x sergik - repeat [mstr v2] (worth the weight mastering).wav
Feel The Jam.mp3,Unknown Artist,89.1,A major,11B,4,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Feel The Jam.mp3
Clowds of Color (0).wav,Unknown Artist,92.3,D minor,7A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Clowds of Color (0).wav
Zack Thrasher X Sergik - Sauced.wav,Unknown Artist,123.0,D minor,7A,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Zack Thrasher X Sergik - Sauced.wav
Hidden World of Fungi - Michael Crowe x SERGIK.wav,Unknown Artist,136.0,A minor,8A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Hidden World of Fungi - Michael Crowe x SERGIK.wav
love me for me.mp3,Unknown Artist,117.5,A major,11B,9,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/love me for me.mp3
Anthany Ray - Stagger (SERGIK Master).wav,Unknown Artist,136.0,A minor,8A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Anthany Ray - Stagger (SERGIK Master).wav
In The Groove - JCreate x Mewgun (0).wav,Unknown Artist,92.3,E major,12B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/In The Groove - JCreate x Mewgun (0).wav
The Third (0).wav,Unknown Artist,86.1,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/The Third (0).wav
Dilon Karim - Chancellor 1.wav,Unknown Artist,89.1,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Dilon Karim - Chancellor 1.wav
ANIMORPHIC-ALIEN TALK V10.wav,Unknown Artist,76.0,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/ANIMORPHIC-ALIEN TALK V10.wav
REMIND ME VOCAL.wav,Unknown Artist,112.3,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/REMIND ME VOCAL.wav
C MAJOR W BATTLO.wav,Unknown Artist,92.3,A minor,8A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/C MAJOR W BATTLO.wav
familyphoto - greg v1.wav,Unknown Artist,143.6,A minor,8A,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/familyphoto - greg v1.wav
Ease Da Mood.mp3,Unknown Artist,123.0,A major,11B,5,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Ease Da Mood.mp3
Auxlee x Silent Jay x SERGIK x Offmedz - Just Breathe.wav,Unknown Artist,117.5,D major,10B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Auxlee x Silent Jay x SERGIK x Offmedz - Just Breathe.wav
NooD - bitch i grow v3.wav,Unknown Artist,123.0,F major,7B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/NooD - bitch i grow v3.wav
Lodin - A Letter From Home.mp3,Unknown Artist,129.2,D major,10B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Lodin - A Letter From Home.mp3
Me Being Subtle (0).wav,Unknown Artist,86.1,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Me Being Subtle (0).wav
Stov x SERGIK - Decomp.wav,Unknown Artist,117.5,D major,10B,7,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Stov x SERGIK - Decomp.wav
The Third Eye.wav,Unknown Artist,143.6,F minor,4A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/The Third Eye.wav
Flexing (0).wav,Unknown Artist,143.6,E minor,9A,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Flexing (0).wav
womwomwom 121BPM v2.wav,Unknown Artist,86.1,A major,11B,6,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/womwomwom 121BPM v2.wav
slick x _ - Acid Wash.wav,Unknown Artist,123.0,A major,11B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/slick x _ - Acid Wash.wav
Nicko Angelo - Bleep System.wav,Unknown Artist,129.2,D major,10B,5,,wav,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/Nicko Angelo - Bleep System.wav
8.23.24 V3.0  Poly Rhythm 120 BPM Note C.aif,Unknown Artist,117.5,C major,8B,5,,aif,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Unknown Album/8.23.24 V3.0  Poly Rhythm 120 BPM Note C.aif
Slapz.mp3,Unknown Artist,143.6,D minor,7A,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Musical Introspection/Slapz.mp3
Noir.mp3,Unknown Artist,143.6,C# major,3B,6,,mp3,/Users/machd/Music/Music/Media.localized/Music/Unknown Artist/Musical Introspection/Noir.mp3
