filename,artist,bpm,key,camelot,energy,phrases,duration_sec,sample_rate,bit_depth,channels,file_size_mb,format,path,emotional_category,valence,arousal,emotions,psychological_effect,focus,relaxation,motivation,timbre,texture,spatial,dynamics,primary_intent,use_cases
SERGIK x Janis - Like a Daisy (VIP Alchemy).wav,Music 1,76.0,F major,7B,6,Chorus -> Drop,252.63,44100,24,2,63.75,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis - Like a Daisy (VIP Alchemy).wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
Feel Good.wav,Music 1,129.2,D minor,7A,5,Intro -> Chorus -> Drop,152.38,44100,0,2,25.63,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Feel Good.wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",background,0.5,0.7,0.3,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass).wav,Music 1,117.5,D major,10B,6,Intro -> Drop,290.42,44100,24,2,73.29,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass).wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
SERGIK - All My Ladies ft. Nessa.wav,Music 1,123.0,F major,7B,6,Drop,220.95,44100,24,2,55.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - All My Ladies ft. Nessa.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
SERGIK x Breauxxx - All Around.wav,Music 1,86.1,D major,10B,6,Chorus -> Drop,288.75,44100,24,2,72.86,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxx - All Around.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
SERGIK - Lose Yourself.wav,Music 1,123.0,D major,10B,6,Drop,203.52,44100,24,2,51.36,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Lose Yourself.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
SERGIK - Aha.wav,Music 1,86.1,A minor,8A,6,Intro -> Drop,265.37,44100,0,2,44.64,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Aha.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
SERGIK x Aloe Flipz x Nood - Bxtch I Grow (Shafeus Edit).wav,Music 1,86.1,A# minor,3A,6,Intro -> Drop,261.65,44100,24,2,66.03,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Aloe Flipz x Nood - Bxtch I Grow (Shafeus Edit).wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
Try Me Mix-Down_master 2.wav,Music 1,86.1,A minor,8A,7,Chorus -> Drop,226.67,44100,0,2,38.13,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Try Me Mix-Down_master 2.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK - Jumpin v2.wav,Music 1,129.2,A major,11B,5,Drop,254.88,44100,24,2,64.32,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Jumpin v2.wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",background,0.5,0.7,0.3,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
SERGIK - Dont Go.wav,Music 1,86.1,F# minor,11A,8,Chorus -> Drop,261.12,44100,24,2,65.89,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dont Go.wav,intense,0.6,0.9,"driving,aggressive,powerful",workout,0.5,0.1,0.95,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
Old Fellas - Azare Ft. JCreate 3.mp3,Music 1,80.7,A major,11B,6,Drop,223.56,44100,0,2,8.53,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Old Fellas - Azare Ft. JCreate 3.mp3,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
SERGIK x Silent Jay - Soul On Fire.wav,Music 1,86.1,D major,10B,7,Chorus -> Drop -> Chorus,251.71,44100,24,2,63.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Silent Jay - Soul On Fire.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
DOMMO - MYLOVE4U.wav,Music 1,129.2,F# minor,11A,9,Drop -> Outro,215.24,44100,24,2,54.32,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/DOMMO - MYLOVE4U.wav,intense,0.6,0.9,"driving,aggressive,powerful",workout,0.5,0.1,0.95,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK - Do My Thang.wav,Music 1,86.1,A major,11B,8,Intro -> Drop,236.19,44100,24,2,59.6,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Do My Thang.wav,intense,0.6,0.9,"driving,aggressive,powerful",workout,0.5,0.1,0.95,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK x Forgotten Modern - Give it To Em.wav,Music 1,123.0,A minor,8A,8,Intro -> Drop,138.24,44100,24,2,34.88,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Forgotten Modern - Give it To Em.wav,intense,0.6,0.9,"driving,aggressive,powerful",workout,0.5,0.1,0.95,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK - Electrify.wav,Music 1,86.1,D major,10B,5,Drop,247.74,44100,24,2,62.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Electrify.wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",background,0.5,0.7,0.3,neutral,balanced,focused,dynamic,background,"cafe,restaurant,lounge,retail"
Optikz x SERGIK(Vips) - Crowd Control - House.wav,Music 1,123.0,A minor,8A,8,Intro -> Drop,204.19,44100,24,2,51.53,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Optikz x SERGIK(Vips) - Crowd Control - House.wav,intense,0.6,0.9,"driving,aggressive,powerful",workout,0.5,0.1,0.95,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK X JIMII - JUST IN CASE.wav,Music 1,129.2,D major,10B,6,Drop,273.75,44100,0,2,46.05,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK X JIMII - JUST IN CASE.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
Rushh.wav,Music 1,123.0,B minor,10A,6,Intro -> Chorus -> Drop,206.83,44100,0,2,34.79,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Rushh.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
SERGIK x Sean Hart x Sean Watson V2x Janis - Snap Back Sweet.wav,Music 1,92.3,A major,11B,6,Chorus -> Drop,349.09,44100,24,2,88.09,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart x Sean Watson V2x Janis - Snap Back Sweet.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
SERGIK x Bone - Motion.wav,Music 1,89.1,D minor,7A,5,Drop,137.14,44100,24,2,34.61,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Bone - Motion.wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",background,0.5,0.7,0.3,neutral,balanced,focused,dynamic,background,"cafe,restaurant,lounge,retail"
Sergik - Tell Me.wav,Music 1,123.0,D minor,7A,6,Intro -> Verse -> Drop,245.76,44100,0,2,41.34,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - Tell Me.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
Dilon Karim - Chancellor.wav,Music 1,89.1,A major,11B,5,Drop,404.21,44100,24,2,102.0,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dilon Karim - Chancellor.wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",background,0.5,0.7,0.3,neutral,balanced,focused,dynamic,background,"cafe,restaurant,lounge,retail"
SERGIK x Breauxxx x NOOD - Comprehension.wav,Music 1,129.2,D major,10B,6,Drop,285.0,44100,24,2,71.92,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Breauxxx x NOOD - Comprehension.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
SERGIK x Aloe Flipz - Broken Problems v2.wav,Music 1,123.0,D major,10B,6,Chorus -> Drop,199.02,44100,24,2,50.22,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Aloe Flipz - Broken Problems v2.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
Jetlosh - Flume Kiss.mp3,Music 1,129.2,A major,11B,6,Drop -> Chorus -> Drop,339.75,44100,0,2,12.96,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Jetlosh - Flume Kiss.mp3,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
Chasing Dreams (0).wav,Music 1,123.0,A# minor,3A,5,Intro -> Verse -> Drop,176.0,44100,0,2,29.61,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Chasing Dreams (0).wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",background,0.5,0.7,0.3,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
SERGIK x Slick - Gangsta.wav,Music 1,86.1,D major,10B,5,Chorus -> Drop,270.0,44100,24,2,68.13,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Slick - Gangsta.wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",background,0.5,0.7,0.3,neutral,balanced,focused,dynamic,background,"cafe,restaurant,lounge,retail"
SERGIK - Elevator Musik.wav,Music 1,129.2,D major,10B,7,Intro -> Drop,226.77,44100,24,2,57.22,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Elevator Musik.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK - Never Hold Back.wav,Music 1,86.1,D minor,7A,6,Drop -> Chorus,251.51,44100,24,2,63.47,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Never Hold Back.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
SERGIK - Funkshway analog.wav,Music 1,117.5,D major,10B,7,Chorus -> Drop,299.49,44100,24,2,75.57,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Funkshway analog.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
Try Me Mix-Down_master.wav,Music 1,86.1,A minor,8A,7,Chorus -> Drop,226.67,44100,0,2,38.13,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Try Me Mix-Down_master.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
Sergik - 90s Baby.wav,Music 1,86.1,D major,10B,6,Intro -> Drop,224.26,44100,0,2,37.73,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - 90s Baby.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
mm chop.mp3,Music 1,123.0,C minor,5A,1,Drop,69.67,44100,0,2,2.66,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/mm chop.mp3,calm,0.6,0.2,"peaceful,serene,meditative",meditation,0.9,0.95,0.1,warm,rich,focused,dynamic,dance_floor,"club,festival,party,peak time"
jordan beat 2.mp3,Music 1,83.4,D major,10B,6,Chorus -> Drop,262.92,44100,0,2,8.02,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/jordan beat 2.mp3,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
Night Moon Light.mp3,Music 1,86.1,C major,8B,6,Chorus -> Drop,222.72,44100,0,2,8.5,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Night Moon Light.mp3,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
SERGIK - Going Fast3.wav,Music 1,86.1,D major,10B,6,Intro -> Drop,264.96,44100,24,2,66.86,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Going Fast3.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
Hip Hop 14.mp3,Music 1,143.6,D major,10B,5,Drop,122.49,44100,0,2,4.67,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Hip Hop 14.mp3,chill,0.7,0.4,"relaxed,laid-back,comfortable",background,0.5,0.7,0.3,neutral,balanced,focused,dynamic,background,"cafe,restaurant,lounge,retail"
Chasing the sun to Tokyo.wav,Music 1,89.1,E minor,9A,6,Intro -> Verse -> Drop,166.15,44100,0,2,55.9,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Chasing the sun to Tokyo.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
SERGIK - Hotstepper Remix.wav,Music 1,99.4,D minor,7A,5,Chorus -> Drop,244.9,44100,24,2,61.8,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Hotstepper Remix.wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",background,0.5,0.7,0.3,neutral,balanced,focused,dynamic,background,"cafe,restaurant,lounge,retail"
SERGIK - Mind n Body.wav,Music 1,86.1,D major,10B,6,Chorus -> Drop,276.48,44100,24,2,69.77,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Mind n Body.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
Dilon Karim - Hedonistic Dreams.wav,Music 1,129.2,C# minor,12A,4,Chorus -> Drop,462.02,44100,0,2,77.73,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dilon Karim - Hedonistic Dreams.wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",study,0.85,0.6,0.4,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK x Sean Hart Ft. Chris Powell - American LOVE V2.mp3,Music 1,123.0,D major,10B,6,Chorus -> Drop,285.62,44100,0,2,10.9,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart Ft. Chris Powell - American LOVE V2.mp3,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
DISCO MELODY.wav,Music 1,76.0,A minor,8A,4,Drop,85.16,44100,0,2,14.33,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/DISCO MELODY.wav,chill,0.7,0.4,"relaxed,laid-back,comfortable",study,0.85,0.6,0.4,neutral,balanced,focused,dynamic,background,"cafe,restaurant,lounge,retail"
JIMII x Sergik - dublin.wav,Music 1,86.1,D major,10B,8,Intro -> Chorus -> Drop,446.51,44100,24,2,112.67,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/JIMII x Sergik - dublin.wav,intense,0.6,0.9,"driving,aggressive,powerful",workout,0.5,0.1,0.95,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK x NOBOUNDS - Alleyways.wav,Music 1,123.0,A minor,8A,6,Chorus -> Drop,278.71,44100,0,2,46.89,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOBOUNDS - Alleyways.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
SERGIK x Aloe Flipz - Betta Daze 88bpm.wav,Music 1,89.1,D minor,7A,6,Chorus -> Drop,175.23,44100,24,2,44.22,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Aloe Flipz - Betta Daze 88bpm.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
SERGIK - Going Fast.wav,Music 1,86.1,D major,10B,7,Intro -> Drop,264.96,44100,24,2,66.86,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Going Fast.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK - Hi n Lo.wav,Music 1,86.1,D# major,5B,6,Intro -> Verse -> Drop,194.29,44100,24,2,49.03,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Hi n Lo.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
FANTASTIC DIALOG.mp3,Music 1,92.3,A minor,8A,3,Drop,80.01,44100,0,2,3.05,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/FANTASTIC DIALOG.mp3,calm,0.6,0.2,"peaceful,serene,meditative",meditation,0.9,0.95,0.1,warm,rich,focused,dynamic,background,"cafe,restaurant,lounge,retail"
hip hop 15.mp3,Music 1,86.1,A minor,8A,6,Intro -> Chorus -> Drop,145.5,44100,0,2,5.55,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/hip hop 15.mp3,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
SERPANT 1.aif,Music 1,136.0,A minor,8A,6,Intro -> Chorus -> Drop,166.29,44100,16,2,27.97,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERPANT 1.aif,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK - Going Fast2.wav,Music 1,86.1,D major,10B,7,Intro -> Drop,264.96,44100,24,2,66.86,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Going Fast2.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK x CHKLZ - To Da Flow.wav,Music 1,129.2,A major,11B,7,Drop -> Chorus,182.86,44100,0,2,30.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x CHKLZ - To Da Flow.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
Optikz x SERGIK(Vips) - Crowd Control - House _ Trap.wav,Music 1,86.1,D major,10B,7,Intro -> Drop,204.19,44100,24,2,51.53,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Optikz x SERGIK(Vips) - Crowd Control - House _ Trap.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK ft. Residuo - Gottalotta.1.wav,Music 1,123.0,D major,10B,7,Drop,251.61,44100,24,2,63.49,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft. Residuo - Gottalotta.1.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",productivity,0.7,0.5,0.75,neutral,balanced,focused,dynamic,dance_floor,"club,festival,party,peak time"
SERGIK - Must Be.wav,Music 1,86.1,D major,10B,6,Drop,228.57,44100,24,2,57.68,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Must Be.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,chill,"home,study,reading,social"
Sergik x Skeezy - Gangsta.wav,Music 1,129.2,D major,10B,6,Chorus -> Drop,327.62,44100,0,2,55.11,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Skeezy - Gangsta.wav,groovy,0.8,0.6,"funky,rhythmic,danceable",social,0.4,0.7,0.5,neutral,balanced,focused,dynamic,creative,"studio,production,writing,design"
