filename,artist_folder,bpm,key,duration_sec,sample_rate,bit_depth,channels,file_size_mb,format,path
SERGIK x Janis and The Planets - Searching.wav,Unknown Artist,,,174.55,48000,24,2,47.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis and The Planets - Searching.wav
SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) 1.wav,Unknown Artist,,,285.62,44100,24,2,72.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) 1.wav
SERGIK - Techno Vato.wav,Unknown Artist,,,342.35,44100,24,2,86.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Techno Vato.wav
SERGIK - They Know.wav,Unknown Artist,,,263.23,44100,24,2,66.42,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - They Know.wav
new leef v9.wav,Unknown Artist,,,152.0,44100,0,2,25.57,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/new leef v9.wav
Janis Demo x Andino.m4a,Unknown Artist,,,335.24,44100,0,2,5.24,m4a,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis Demo x Andino.m4a
SHAKE THAT ASS FUNKERSIZE 2.wav,Unknown Artist,,,384.79,48000,0,2,140.92,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SHAKE THAT ASS FUNKERSIZE 2.wav
SERGIK - Way Back.wav,Unknown Artist,,,280.32,44100,24,2,70.74,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Way Back.wav
SERGIK x Nood - Im Grown.wav,Unknown Artist,,,336.18,44100,24,2,84.83,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Nood - Im Grown.wav
SERGIK - For The Love.wav,Unknown Artist,,,231.11,44100,24,2,58.32,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - For The Love.wav
SERGIK x BeJanis - Hydrate v2.wav,Unknown Artist,,,265.16,44100,24,2,66.91,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x BeJanis - Hydrate v2.wav
SERGIK - Peer Pressure.wav,Unknown Artist,,,249.6,44100,24,2,62.98,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Peer Pressure.wav
Sergik - I Could.wav,Unknown Artist,,,142.44,44100,0,2,23.96,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - I Could.wav
SERGIK x L9V - DarkPark.wav,Unknown Artist,,,276.48,48000,24,2,75.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x L9V - DarkPark.wav
SERGIK - All The Vibes.wav,Unknown Artist,,,276.19,44100,24,2,69.69,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - All The Vibes.wav
england (BPM 124).wav,Unknown Artist,,,201.29,48000,0,2,36.86,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/england (BPM 124).wav
SERGIK x Melfice - Buggn.wav,Unknown Artist,,,218.88,48000,24,2,60.12,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Melfice - Buggn.wav
Janis and The Planets - Safespace v1.wav,Unknown Artist,,,369.23,44100,24,2,93.17,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis and The Planets - Safespace v1.wav
SERGIK - Sometimes (Nature instrumental) 1.wav,Unknown Artist,,,180.0,44100,24,2,45.42,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Sometimes (Nature instrumental) 1.wav
SERGIK - Mr. DJ.wav,Unknown Artist,,,245.67,44100,24,2,61.99,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Mr. DJ.wav
112 Cmin - Wanna B. 11.29.22 - skeleton.mp3,Unknown Artist,,,240.0,48000,0,2,9.16,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/112 Cmin - Wanna B. 11.29.22 - skeleton.mp3
SERGIK x Stoy - Intelligent Filteroid.wav,Unknown Artist,,,323.79,44100,24,2,81.71,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Stoy - Intelligent Filteroid.wav
eastermotherfucuckin eggs 1.mp3,Unknown Artist,,,164.55,44100,0,2,3.77,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/eastermotherfucuckin eggs 1.mp3
_dissss.aif,Unknown Artist,,,366.0,44100,24,2,92.36,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/_dissss.aif
SERGIK  - Make it Bounce.wav,Unknown Artist,,,259.05,44100,24,2,65.37,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK  - Make it Bounce.wav
Scarface - Rush Rush Get The Yayo.m4a,Unknown Artist,,,287.51,44100,0,2,4.44,m4a,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Scarface - Rush Rush Get The Yayo.m4a
THE ALCHEMIST x GRISELDA TYPE BEAT - Resolve.mp3,Unknown Artist,,,189.68,44100,0,2,4.34,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/THE ALCHEMIST x GRISELDA TYPE BEAT - Resolve.mp3
SERGIK x NOOD - Ahhh V2.wav,Unknown Artist,,,311.45,44100,24,2,78.59,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD - Ahhh V2.wav
hip hop 18.mp3,Unknown Artist,,,146.73,44100,0,2,5.6,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/hip hop 18.mp3
AZ 2.mp3,Unknown Artist,,,123.06,44100,0,2,4.69,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/AZ 2.mp3
thisisit.mp3,Unknown Artist,,,1417.2,44100,0,2,32.44,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/thisisit.mp3
SERGIK - We Got It.wav,Unknown Artist,,,234.29,44100,0,2,39.41,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - We Got It.wav
9..10.24 Lonely 111 BPM Note F#.aif,Unknown Artist,,,121.08,48000,24,2,33.26,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/9..10.24 Lonely 111 BPM Note F#.aif
SERGIK - Gypsy - Trap.wav,Unknown Artist,,,196.0,44100,24,2,49.46,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Gypsy - Trap.wav
SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) V2.wav,Unknown Artist,,,292.88,44100,24,2,73.91,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) V2.wav
SERGIK - Give Me Peace.wav,Unknown Artist,,,192.0,44100,24,2,48.45,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Give Me Peace.wav
SERGIK - The Assignment 2.wav,Unknown Artist,,,218.88,44100,24,2,55.23,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Assignment 2.wav
Janis and The Planets - (instrumental) What They Saying_.wav,Unknown Artist,,,321.34,44100,24,2,81.09,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis and The Planets - (instrumental) What They Saying_.wav
ARZA - Swear Fo.wav,Unknown Artist,,,194.43,44100,24,2,49.06,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/ARZA - Swear Fo.wav
SERGIK - The Assignment.wav,Unknown Artist,,,218.88,44100,24,2,55.23,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Assignment.wav
barbie remix v333.mp3,Unknown Artist,,,176.01,44100,0,2,6.71,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/barbie remix v333.mp3
SERGIK - Feeling Lit 1.wav,Unknown Artist,,,199.68,44100,24,2,50.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Feeling Lit 1.wav
Dilon Karim - Attitude (Alternate Dub).wav,Unknown Artist,,,347.72,44100,24,2,87.74,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dilon Karim - Attitude (Alternate Dub).wav
Zonii x Sergik - trippin Hard.wav,Unknown Artist,,,119.17,44100,24,2,30.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Zonii x Sergik - trippin Hard.wav
SERGIK - Dont Stop.wav,Unknown Artist,,,220.95,44100,24,2,55.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dont Stop.wav
SERGIK - Check This Out.wav,Unknown Artist,,,273.72,44100,24,2,69.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Check This Out.wav
SERGIK x Cut Rugs - Foolin.wav,Unknown Artist,,,215.29,44100,24,2,54.33,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Cut Rugs - Foolin.wav
Lucidic.wav,Unknown Artist,,,164.32,44100,24,2,41.46,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Lucidic.wav
Sploink Music.wav,Unknown Artist,,,90.0,44100,0,2,15.14,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sploink Music.wav
SERGIK - Sometimes (instrumental).wav,Unknown Artist,,,164.0,44100,24,2,41.38,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Sometimes (instrumental).wav
connection.wav,Unknown Artist,,,124.68,44100,0,2,41.95,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/connection.wav
SERGIK x Sean Watson x BeJanis - Make A Wish.wav,Unknown Artist,,,244.32,44100,24,2,61.65,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Watson x BeJanis - Make A Wish.wav
SERGIK - Drunk n UFO'n.wav,Unknown Artist,,,215.24,48000,24,2,59.12,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Drunk n UFO'n.wav
MA_DanBarracuda_Medianoche_Instrumental.wav,Unknown Artist,,,139.33,48000,24,2,38.47,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/MA_DanBarracuda_Medianoche_Instrumental.wav
SERGIK x CHKLZ - DTF.wav,Unknown Artist,,,230.55,44100,24,2,58.18,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x CHKLZ - DTF.wav
SERGIK - I Feel Good.wav,Unknown Artist,,,264.57,44100,24,2,66.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - I Feel Good.wav
Barrio Bros - Bloops.wav,Unknown Artist,,,245.67,44100,0,2,41.33,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Barrio Bros - Bloops.wav
SERGIK x Steve - Yardman.wav,Unknown Artist,,,120.94,44100,24,2,30.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Steve - Yardman.wav
Tommorow maybe-2.wav,Unknown Artist,,,130.77,44100,0,2,22.0,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Tommorow maybe-2.wav
SERGIK - One Time.wav,Unknown Artist,,,237.55,44100,24,2,59.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - One Time.wav
SERGIK - Last Night_.wav,Unknown Artist,,,217.14,44100,24,2,54.79,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Last Night_.wav
Clear Dessert Skies Ft. Mewgun (guitar).mp3,Unknown Artist,,,259.81,44100,0,2,9.91,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Clear Dessert Skies Ft. Mewgun (guitar).mp3
SERGIK - Vibracion.wav,Unknown Artist,,,216.0,44100,24,2,54.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Vibracion.wav
SERGIK x Skeezy- Brain Alter.wav,Unknown Artist,,,317.48,44100,0,2,53.41,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Skeezy- Brain Alter.wav
space dust.wav,Unknown Artist,,,175.63,44100,0,2,59.09,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/space dust.wav
Dunes of Dawn & Dilon Karim - Thought Process (DEMO).wav,Unknown Artist,,,381.25,44100,24,2,96.21,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dunes of Dawn & Dilon Karim - Thought Process (DEMO).wav
SERGIK - Free v2.wav,Unknown Artist,,,259.05,44100,24,2,65.37,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Free v2.wav
SERGIK - Floatin.wav,Unknown Artist,,,269.51,44100,0,2,45.34,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Floatin.wav
Arza - Dark Triad 120bpm D min.wav,Unknown Artist,,,96.0,48000,0,2,35.16,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Arza - Dark Triad 120bpm D min.wav
SERGIK - Like That.wav,Unknown Artist,,,301.94,44100,24,2,76.19,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Like That.wav
SERGIK x L9V - City Circus.wav,Unknown Artist,,,221.54,44100,24,2,55.9,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x L9V - City Circus.wav
Ego Trippin Master.wav,Unknown Artist,,,259.05,44100,0,2,43.58,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Ego Trippin Master.wav
SERGIK - On the Go.wav,Unknown Artist,,,166.3,44100,0,2,27.98,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - On the Go.wav
SERGIK x FM - Dog n Me.wav,Unknown Artist,,,249.68,44100,24,2,63.0,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x FM - Dog n Me.wav
I'll wait Hip Hop Type Beat.wav,Unknown Artist,,,61.71,44100,0,2,10.38,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/I'll wait Hip Hop Type Beat.wav
SERGIK - Melt.wav,Unknown Artist,,,240.0,44100,24,2,60.56,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Melt.wav
SERGIK - Why Not.wav,Unknown Artist,,,267.07,48000,24,2,73.35,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Why Not.wav
Mike Crowe Mycology Series V1 - Sounds by SERGIK.wav,Unknown Artist,,,255.48,44100,24,2,64.47,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Mike Crowe Mycology Series V1 - Sounds by SERGIK.wav
The 2 Live Crew - Take It Off (Radio Extra Clean Acappella).m4a,Unknown Artist,,,197.0,44100,0,2,3.04,m4a,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/The 2 Live Crew - Take It Off (Radio Extra Clean Acappella).m4a
in the town (0).wav,Unknown Artist,,,232.07,44100,0,2,39.04,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/in the town (0).wav
Lucy Lights.wav,Unknown Artist,,,174.16,44100,0,2,58.6,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Lucy Lights.wav
SERGIK - Yee Bwoyyy.wav,Unknown Artist,,,278.1,44100,0,2,46.78,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Yee Bwoyyy.wav
SERGIK - Voyager.wav,Unknown Artist,,,256.0,44100,24,2,64.6,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Voyager.wav
SERGIK - The Bomb Tech 130 bpm.wav,Unknown Artist,,,226.15,44100,24,2,57.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Bomb Tech 130 bpm.wav
SERGIK - Life.wav,Unknown Artist,,,211.3,44100,24,2,53.32,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Life.wav
SERGIK x Sean H x Sean W - Back at it.wav,Unknown Artist,,,225.0,44100,24,2,56.78,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean H x Sean W - Back at it.wav
SERGIK x Isaiah - Wont Stop 2.wav,Unknown Artist,,,240.0,48000,24,2,65.92,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Isaiah - Wont Stop 2.wav
SERGIK - Can't You See.wav,Unknown Artist,,,243.81,44100,0,2,41.02,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Can't You See.wav
sine_init v2.wav,Unknown Artist,,,274.29,44100,0,2,46.14,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/sine_init v2.wav
SERGIK - Elevator.wav,Unknown Artist,,,226.77,44100,24,2,57.22,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Elevator.wav
SERGIK - Bye Spring (hip Hop).wav,Unknown Artist,,,176.77,44100,24,2,44.61,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bye Spring (hip Hop).wav
SERGIK - Bender.wav,Unknown Artist,,,243.81,44100,24,2,61.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bender.wav
SERGIK - Dont Mind Me.wav,Unknown Artist,,,264.41,44100,24,2,66.72,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dont Mind Me.wav
SERGIK - Melt 2.wav,Unknown Artist,,,243.81,44100,24,2,61.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Melt 2.wav
SnoopCat.wav,Unknown Artist,,,190.27,44100,0,2,64.02,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SnoopCat.wav
Slick Floyd x SERGIK x Silent Jay - Sonic Movement FINAL.wav,Unknown Artist,,,260.95,48000,24,2,71.67,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Slick Floyd x SERGIK x Silent Jay - Sonic Movement FINAL.wav
SERGIK x Sean Watson Ft. Janis - A Good Day v2.wav,Unknown Artist,,,301.09,44100,24,2,75.98,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Watson Ft. Janis - A Good Day v2.wav
Floating the city (0).wav,Unknown Artist,,,170.04,44100,0,2,57.21,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Floating the city (0).wav
BeJanis x Sergik's Secret - Soul Infinite (Instrumental).wav,Unknown Artist,,,303.16,44100,24,2,76.5,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/BeJanis x Sergik's Secret - Soul Infinite (Instrumental).wav
SERGIK -Crowd Control (Amerika SRGFLiP) 1.wav,Unknown Artist,,,195.0,44100,24,2,49.21,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK -Crowd Control (Amerika SRGFLiP) 1.wav
SERGIK - Rules Dont Apply.wav,Unknown Artist,,,220.65,48000,24,2,60.6,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rules Dont Apply.wav
SERGIK ft. Residuo - Gottalotta.wav,Unknown Artist,,,251.61,44100,24,2,63.49,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft. Residuo - Gottalotta.wav
i do remember logan v2 3.wav,Unknown Artist,,,272.0,44100,0,2,45.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/i do remember logan v2 3.wav
SERGIK - Rather Dance.wav,Unknown Artist,,,241.88,44100,24,2,61.04,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rather Dance.wav
SERGIK x Silent Jay - Numba One.wav,Unknown Artist,,,249.6,44100,24,2,62.98,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Silent Jay - Numba One.wav
Sergik x Slick Floyd x Connectjon - Shake.wav,Unknown Artist,,,184.32,44100,24,2,46.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik x Slick Floyd x Connectjon - Shake.wav
BUBBLES NEW.wav,Unknown Artist,,,150.93,48000,24,2,41.45,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/BUBBLES NEW.wav
SERGIK x BeJanis - Hydrate.wav,Unknown Artist,,,265.16,44100,24,2,66.91,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x BeJanis - Hydrate.wav
jake alexander v1.aif,Unknown Artist,,,164.21,44100,24,2,41.44,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/jake alexander v1.aif
SERGIK x Mateo Haze - Who's Boss 2_.wav,Unknown Artist,,,188.28,44100,24,2,47.51,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Mateo Haze - Who's Boss 2_.wav
SERGIK - I Got.wav,Unknown Artist,,,218.71,44100,24,2,55.19,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - I Got.wav
Janis & The Planets - Safe Bubble.wav,Unknown Artist,,,240.0,44100,0,2,40.37,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis & The Planets - Safe Bubble.wav
Cloupour JFears.wav,Unknown Artist,,,164.11,44100,0,2,55.22,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Cloupour JFears.wav
SERGIK - Want What I Want.wav,Unknown Artist,,,236.13,44100,24,2,59.59,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Want What I Want.wav
