filename,artist,bpm,key,camelot,energy,phrases,duration_sec,sample_rate,bit_depth,channels,file_size_mb,format,path
SERGIK x Zak Martin - Bang 2 Da Beat.wav,Music 1,86.1,D major,10B,7,Drop,228.57,44100,24,2,57.68,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Zak Martin - Bang 2 Da Beat.wav
SERGIK - Leisure (Fmin 121bpm).wav,Music 1,123.0,A major,11B,6,Chorus -> Drop,275.41,44100,24,2,69.5,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Leisure (Fmin 121bpm).wav
SERGIK - Bender 1.wav,Music 1,86.1,D major,10B,7,Intro -> Chorus -> Drop,245.71,44100,24,2,62.0,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bender 1.wav
SERGIK x Sean Hart Ft. Chris Powell v3 - American LOVE.wav,Music 1,123.0,D major,10B,6,Chorus -> Drop,285.62,44100,24,2,72.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart Ft. Chris Powell v3 - American LOVE.wav
SERGIK - Funkshway - Digi Analog.wav,Music 1,117.5,A minor,8A,7,Intro -> Chorus -> Drop,299.49,44100,24,2,75.57,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Funkshway - Digi Analog.wav
SERGIK - Cant Kill My Vibe.wav,Music 1,129.2,D major,10B,6,Drop,245.71,44100,0,2,41.34,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Cant Kill My Vibe.wav
Make you lose control (BPM 127) (JcreateXGRAPHX).wav,Music 1,129.2,E major,12B,5,Drop -> Chorus,211.65,44100,0,2,35.61,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Make you lose control (BPM 127) (JcreateXGRAPHX).wav
Safecrackers - Saving Kiki Kyte (SERGmx).wav,Music 1,117.5,C# major,3B,7,Intro -> Chorus -> Drop,384.0,44100,24,2,96.9,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Safecrackers - Saving Kiki Kyte (SERGmx).wav
SERGIK - What They Say.wav,Music 1,129.2,A major,11B,6,Chorus -> Drop -> Chorus,306.67,44100,24,2,77.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - What They Say.wav
SERGIK - Opinions.wav,Music 1,86.1,D major,10B,6,Intro -> Drop,243.78,44100,24,2,61.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Opinions.wav
SERGIK - Swonky.wav,Music 1,129.2,A major,11B,7,Drop,211.65,44100,0,2,35.61,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Swonky.wav
on_a_roll_nunzio_packs_v2-1.wav,Music 1,129.2,D# major,5B,6,Intro -> Drop,234.26,44100,0,2,39.41,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/on_a_roll_nunzio_packs_v2-1.wav
GUCCI'S DJ BAG M1.aif,Music 1,147.7,D major,10B,6,Intro -> Drop,176.57,44100,16,2,29.7,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/GUCCI'S DJ BAG M1.aif
SERGIK - Alright.wav,Music 1,129.2,A major,11B,6,Chorus -> Drop,256.87,44100,24,2,64.82,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Alright.wav
SERGIK - Birth of a planet.wav,Music 1,117.5,D minor,7A,5,Intro -> Chorus -> Drop,224.0,44100,0,2,37.68,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Birth of a planet.wav
SERGIK - Whats the Reason (Bass VIP 2).wav,Music 1,92.3,A major,11B,5,Intro -> Chorus -> Drop,234.67,44100,24,2,59.22,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Whats the Reason (Bass VIP 2).wav
casta collab 2 master 2.wav,Music 1,129.2,E minor,9A,8,Chorus -> Drop,339.05,44100,24,2,85.56,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/casta collab 2 master 2.wav
SERGIK - Rooftop Sunsets.wav,Music 1,117.5,D major,10B,6,Intro -> Verse -> Drop,264.41,48000,24,2,72.62,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rooftop Sunsets.wav
18-Audio 0001 [2024-07-25 035127].aif,Music 1,92.3,A minor,8A,5,Drop,905.66,44100,24,1,114.27,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/18-Audio 0001 [2024-07-25 035127].aif
Cory Hill x SERGIK - Love v2.wav,Music 1,117.5,A major,11B,5,Chorus -> Drop,302.0,44100,24,2,76.21,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Cory Hill x SERGIK - Love v2.wav
HOP BUNNY HOP.mp3,Music 1,92.3,E major,12B,7,Chorus -> Drop,314.2,44100,0,2,11.99,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/HOP BUNNY HOP.mp3
SERGIK - After After (All Around Flip) V2.wav,Music 1,129.2,D major,10B,6,Drop -> Chorus,240.0,44100,24,2,60.56,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - After After (All Around Flip) V2.wav
SERGIK - Rabbit hole.wav,Music 1,86.1,A major,11B,6,Drop,185.81,44100,0,2,31.26,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Rabbit hole.wav
SERGIK - They Grooved.wav,Music 1,129.2,A major,11B,5,Chorus -> Drop,259.05,44100,24,2,65.37,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - They Grooved.wav
SERGIK - HUSTLE.wav,Music 1,86.1,A minor,8A,5,Drop,230.4,44100,0,2,38.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - HUSTLE.wav
Leaned out 1 (1).wav,Music 1,152.0,G minor,6A,9,Intro -> Drop,185.6,44100,0,2,31.22,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Leaned out 1 (1).wav
SERGIK - Everyday Gratitude.wav,Music 1,86.1,D minor,7A,8,Intro -> Drop,253.66,44100,24,2,64.01,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Everyday Gratitude.wav
SERGIK x Sean H x BeJanis - I Feel It.wav,Music 1,117.5,D major,10B,6,Drop,222.26,44100,24,2,56.09,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean H x BeJanis - I Feel It.wav
SERGIK ft Cy Heck - Give Back.wav,Music 1,129.2,A major,11B,6,Drop -> Chorus,258.75,44100,24,2,65.29,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK ft Cy Heck - Give Back.wav
nunzio 430 final mix.mp3,Music 1,123.0,E major,12B,5,Intro -> Drop,133.43,44100,0,2,5.09,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/nunzio 430 final mix.mp3
ME GUSTA D & B.mp3,Music 1,86.1,D major,10B,6,Chorus -> Drop,400.98,44100,0,2,6.12,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/ME GUSTA D & B.mp3
AUDIO_6480.mp3,Music 1,86.1,F# minor,11A,6,Drop,147.7,44100,0,2,5.63,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/AUDIO_6480.mp3
SERGIK - Fall Back.wav,Music 1,86.1,A major,11B,6,Drop,230.4,44100,24,2,58.14,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Fall Back.wav
SERGIK - What They Say_.wav,Music 1,129.2,A major,11B,6,Chorus -> Drop -> Chorus,306.67,44100,24,2,77.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - What They Say_.wav
SERGIK - Divine Molecules.wav,Music 1,123.0,A major,11B,8,Intro -> Drop,238.08,44100,0,2,40.05,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Divine Molecules.wav
SERGIK - Creekside.wav,Music 1,86.1,D major,10B,6,Drop,241.95,44100,24,2,61.05,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Creekside.wav
ARZA - Swear Fo 2 vocals.wav,Music 1,129.2,G minor,6A,9,Chorus -> Drop,194.48,44100,24,2,49.08,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/ARZA - Swear Fo 2 vocals.wav
SERGIK - Traction 1.wav,Music 1,136.0,D minor,7A,5,Chorus -> Drop,240.0,44100,24,2,60.56,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Traction 1.wav
SERGIK - Jahdelicah.wav,Music 1,86.1,D minor,7A,6,Drop,285.62,44100,24,2,72.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Jahdelicah.wav
SERGIK - Bombaclat.wav,Music 1,129.2,D major,10B,5,Drop,101.82,44100,24,2,25.69,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Bombaclat.wav
SERGIK x ANDINO - How You Do It_.wav,Music 1,86.1,D major,10B,6,Drop -> Verse -> Drop,430.08,44100,24,2,108.53,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x ANDINO - How You Do It_.wav
SERGIK x Janis and The Planets - Searching.wav,Music 1,92.3,F major,7B,5,Intro -> Verse -> Drop,174.55,48000,24,2,47.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Janis and The Planets - Searching.wav
SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) 1.wav,Music 1,123.0,D major,10B,6,Chorus -> Drop,285.62,44100,24,2,72.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) 1.wav
SERGIK - Techno Vato.wav,Music 1,136.0,A major,11B,5,Intro -> Chorus -> Drop,342.35,44100,24,2,86.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Techno Vato.wav
SERGIK - They Know.wav,Music 1,123.0,D major,10B,8,Chorus -> Drop,263.23,44100,24,2,66.42,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - They Know.wav
new leef v9.wav,Music 1,123.0,D major,10B,6,Intro -> Verse -> Drop,152.0,44100,0,2,25.57,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/new leef v9.wav
Janis Demo x Andino.m4a,Music 1,,,,,,335.24,44100,0,2,5.24,m4a,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis Demo x Andino.m4a
SHAKE THAT ASS FUNKERSIZE 2.wav,Music 1,86.1,F# minor,11A,9,Drop,384.79,48000,0,2,140.92,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SHAKE THAT ASS FUNKERSIZE 2.wav
SERGIK - Way Back.wav,Music 1,123.0,C major,8B,7,Drop,280.32,44100,24,2,70.74,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Way Back.wav
SERGIK x Nood - Im Grown.wav,Music 1,143.6,D minor,7A,5,Drop,336.18,44100,24,2,84.83,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Nood - Im Grown.wav
SERGIK - For The Love.wav,Music 1,89.1,E minor,9A,6,Chorus -> Drop,231.11,44100,24,2,58.32,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - For The Love.wav
SERGIK x BeJanis - Hydrate v2.wav,Music 1,86.1,D major,10B,6,Intro -> Drop,265.16,44100,24,2,66.91,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x BeJanis - Hydrate v2.wav
SERGIK - Peer Pressure.wav,Music 1,86.1,D minor,7A,6,Chorus -> Drop,249.6,44100,24,2,62.98,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Peer Pressure.wav
Sergik - I Could.wav,Music 1,129.2,A minor,8A,6,Intro -> Chorus -> Drop,142.44,44100,0,2,23.96,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sergik - I Could.wav
SERGIK x L9V - DarkPark.wav,Music 1,86.1,D minor,7A,6,Drop,276.48,48000,24,2,75.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x L9V - DarkPark.wav
SERGIK - All The Vibes.wav,Music 1,86.1,D major,10B,7,Intro -> Drop,276.19,44100,24,2,69.69,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - All The Vibes.wav
england (BPM 124).wav,Music 1,86.1,E major,12B,5,Chorus -> Drop,201.29,48000,0,2,36.86,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/england (BPM 124).wav
SERGIK x Melfice - Buggn.wav,Music 1,123.0,A major,11B,8,Drop,218.88,48000,24,2,60.12,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Melfice - Buggn.wav
Janis and The Planets - Safespace v1.wav,Music 1,86.1,F major,7B,3,Intro -> Chorus -> Drop,369.23,44100,24,2,93.17,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis and The Planets - Safespace v1.wav
SERGIK - Sometimes (Nature instrumental) 1.wav,Music 1,129.2,F# minor,11A,5,Chorus -> Drop,180.0,44100,24,2,45.42,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Sometimes (Nature instrumental) 1.wav
SERGIK - Mr. DJ.wav,Music 1,129.2,A major,11B,7,Drop -> Chorus,245.67,44100,24,2,61.99,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Mr. DJ.wav
112 Cmin - Wanna B. 11.29.22 - skeleton.mp3,Music 1,89.1,G# minor,1A,5,Intro -> Verse -> Drop,240.0,48000,0,2,9.16,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/112 Cmin - Wanna B. 11.29.22 - skeleton.mp3
SERGIK x Stoy - Intelligent Filteroid.wav,Music 1,92.3,D minor,7A,5,Drop,323.79,44100,24,2,81.71,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Stoy - Intelligent Filteroid.wav
eastermotherfucuckin eggs 1.mp3,Music 1,92.3,A minor,8A,7,Drop,164.55,44100,0,2,3.77,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/eastermotherfucuckin eggs 1.mp3
_dissss.aif,Music 1,123.0,A minor,8A,5,Chorus -> Drop,366.0,44100,24,2,92.36,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/_dissss.aif
SERGIK  - Make it Bounce.wav,Music 1,129.2,D major,10B,6,Chorus -> Drop,259.05,44100,24,2,65.37,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK  - Make it Bounce.wav
Scarface - Rush Rush Get The Yayo.m4a,Music 1,,,,,,287.51,44100,0,2,4.44,m4a,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Scarface - Rush Rush Get The Yayo.m4a
THE ALCHEMIST x GRISELDA TYPE BEAT - Resolve.mp3,Music 1,80.7,A major,11B,6,Intro -> Chorus -> Drop,189.68,44100,0,2,4.34,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/THE ALCHEMIST x GRISELDA TYPE BEAT - Resolve.mp3
SERGIK x NOOD - Ahhh V2.wav,Music 1,129.2,D minor,7A,6,Drop,311.45,44100,24,2,78.59,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x NOOD - Ahhh V2.wav
hip hop 18.mp3,Music 1,143.6,D minor,7A,6,Drop,146.73,44100,0,2,5.6,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/hip hop 18.mp3
AZ 2.mp3,Music 1,89.1,D major,10B,6,Chorus -> Drop -> Chorus,123.06,44100,0,2,4.69,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/AZ 2.mp3
thisisit.mp3,Music 1,86.1,A minor,8A,2,Drop,1417.2,44100,0,2,32.44,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/thisisit.mp3
SERGIK - We Got It.wav,Music 1,129.2,D major,10B,7,Drop -> Chorus -> Drop,234.29,44100,0,2,39.41,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - We Got It.wav
9..10.24 Lonely 111 BPM Note F#.aif,Music 1,92.3,F# minor,11A,6,Intro -> Drop,121.08,48000,24,2,33.26,aif,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/9..10.24 Lonely 111 BPM Note F#.aif
SERGIK - Gypsy - Trap.wav,Music 1,152.0,D minor,7A,7,Intro -> Drop,196.0,44100,24,2,49.46,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Gypsy - Trap.wav
SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) V2.wav,Music 1,117.5,D major,10B,6,Chorus -> Drop,292.88,44100,24,2,73.91,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Hart Ft. Chris Powell - American LOVE (Rebass) V2.wav
SERGIK - Give Me Peace.wav,Music 1,112.3,D minor,7A,5,Intro -> Chorus -> Drop,192.0,44100,24,2,48.45,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Give Me Peace.wav
SERGIK - The Assignment 2.wav,Music 1,123.0,G major,9B,6,Chorus -> Drop,218.88,44100,24,2,55.23,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Assignment 2.wav
Janis and The Planets - (instrumental) What They Saying_.wav,Music 1,117.5,D major,10B,5,Intro -> Chorus -> Drop,321.34,44100,24,2,81.09,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Janis and The Planets - (instrumental) What They Saying_.wav
ARZA - Swear Fo.wav,Music 1,92.3,F# minor,11A,6,Drop,194.43,44100,24,2,49.06,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/ARZA - Swear Fo.wav
SERGIK - The Assignment.wav,Music 1,123.0,G major,9B,6,Chorus -> Drop,218.88,44100,24,2,55.23,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - The Assignment.wav
barbie remix v333.mp3,Music 1,86.1,A minor,8A,6,Chorus -> Drop -> Chorus,176.01,44100,0,2,6.71,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/barbie remix v333.mp3
SERGIK - Feeling Lit 1.wav,Music 1,123.0,A major,11B,6,Drop,199.68,44100,24,2,50.39,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Feeling Lit 1.wav
Dilon Karim - Attitude (Alternate Dub).wav,Music 1,86.1,D major,10B,6,Chorus -> Drop,347.72,44100,24,2,87.74,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Dilon Karim - Attitude (Alternate Dub).wav
Zonii x Sergik - trippin Hard.wav,Music 1,143.6,D major,10B,6,Chorus -> Drop -> Chorus,119.17,44100,24,2,30.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Zonii x Sergik - trippin Hard.wav
SERGIK - Dont Stop.wav,Music 1,129.2,A minor,8A,7,Chorus -> Drop -> Chorus,220.95,44100,24,2,55.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Dont Stop.wav
SERGIK - Check This Out.wav,Music 1,86.1,D major,10B,7,Chorus -> Drop,273.72,44100,24,2,69.07,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Check This Out.wav
SERGIK x Cut Rugs - Foolin.wav,Music 1,136.0,A# minor,3A,6,Drop -> Chorus,215.29,44100,24,2,54.33,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Cut Rugs - Foolin.wav
Lucidic.wav,Music 1,86.1,E minor,9A,6,Intro -> Drop -> Outro,164.32,44100,24,2,41.46,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Lucidic.wav
Sploink Music.wav,Music 1,80.7,B minor,10A,7,Chorus -> Drop -> Chorus,90.0,44100,0,2,15.14,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Sploink Music.wav
SERGIK - Sometimes (instrumental).wav,Music 1,80.7,G# minor,1A,5,Chorus -> Drop,164.0,44100,24,2,41.38,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Sometimes (instrumental).wav
connection.wav,Music 1,152.0,D major,10B,7,Drop,124.68,44100,0,2,41.95,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/connection.wav
SERGIK x Sean Watson x BeJanis - Make A Wish.wav,Music 1,112.3,C major,8B,6,Chorus -> Verse -> Drop,244.32,44100,24,2,61.65,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Sean Watson x BeJanis - Make A Wish.wav
SERGIK - Drunk n UFO'n.wav,Music 1,123.0,D major,10B,7,Intro -> Drop,215.24,48000,24,2,59.12,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Drunk n UFO'n.wav
MA_DanBarracuda_Medianoche_Instrumental.wav,Music 1,117.5,F# major,2B,5,Drop,139.33,48000,24,2,38.47,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/MA_DanBarracuda_Medianoche_Instrumental.wav
SERGIK x CHKLZ - DTF.wav,Music 1,129.2,D minor,7A,7,Drop -> Chorus,230.55,44100,24,2,58.18,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x CHKLZ - DTF.wav
SERGIK - I Feel Good.wav,Music 1,129.2,D major,10B,6,Drop,264.57,44100,24,2,66.76,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - I Feel Good.wav
Barrio Bros - Bloops.wav,Music 1,86.1,A major,11B,6,Drop -> Chorus,245.67,44100,0,2,41.33,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Barrio Bros - Bloops.wav
SERGIK x Steve - Yardman.wav,Music 1,129.2,D minor,7A,6,Drop -> Chorus,120.94,44100,24,2,30.52,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK x Steve - Yardman.wav
Tommorow maybe-2.wav,Music 1,117.5,C# major,3B,5,Chorus -> Drop,130.77,44100,0,2,22.0,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Tommorow maybe-2.wav
SERGIK - One Time.wav,Music 1,92.3,D major,10B,5,Chorus -> Drop,237.55,44100,24,2,59.94,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - One Time.wav
SERGIK - Last Night_.wav,Music 1,129.2,D major,10B,8,Chorus -> Drop,217.14,44100,24,2,54.79,wav,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/SERGIK - Last Night_.wav
Clear Dessert Skies Ft. Mewgun (guitar).mp3,Music 1,86.1,A major,11B,5,Drop,259.81,44100,0,2,9.91,mp3,/Users/machd/Music/Music 1/Media.localized/Music/Unknown Artist/Unknown Album/Clear Dessert Skies Ft. Mewgun (guitar).mp3
