name,collaborator,size_mb,modified,path
good things [2020-05-19 024916],,0.7,2020-05-18,/Volumes/SERGIK 2tb2/Sergic/Sergic/good things Project/Backup/good things [2020-05-19 024916].als
good things [2020-05-21 202437],,0.71,2020-05-19,/Volumes/SERGIK 2tb2/Sergic/Sergic/good things Project/Backup/good things [2020-05-21 202437].als
good things [2020-05-22 220423],,0.71,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/good things Project/Backup/good things [2020-05-22 220423].als
wonder,,0.53,2020-05-22,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/wonder.als
wonder [2020-05-21 171826],,0.22,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-21 171826].als
wonder [2020-05-21 191300],,0.23,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-21 191300].als
wonder [2020-05-21 192947],,0.46,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-21 192947].als
wonder [2020-05-21 200033],,0.48,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-21 200033].als
wonder [2020-05-21 201639],,0.49,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-21 201639].als
wonder [2020-05-21 211128],,0.49,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-21 211128].als
wonder [2020-05-21 225021],,0.49,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-21 225021].als
wonder [2020-05-21 225613],,0.52,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-21 225613].als
wonder [2020-05-21 232622],,0.52,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-21 232622].als
wonder [2020-05-22 210118],,0.52,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/wonder Project/Backup/wonder [2020-05-22 210118].als
letting go,,0.09,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/letting go Project/letting go.als
Red Torch,,0.31,2020-05-21,/Volumes/SERGIK 2tb2/Sergic/Sergic/Red Torch Project/Red Torch.als
bluble,,0.44,2020-06-01,/Volumes/SERGIK 2tb2/Sergic/Sergic/bluble Project/bluble.als
bluble [2020-05-22 185934],,0.43,2020-05-22,/Volumes/SERGIK 2tb2/Sergic/Sergic/bluble Project/Backup/bluble [2020-05-22 185934].als
bluble [2020-06-01 145148],,0.43,2020-05-22,/Volumes/SERGIK 2tb2/Sergic/Sergic/bluble Project/Backup/bluble [2020-06-01 145148].als
Linen shirts,,0.17,2020-08-27,/Volumes/SERGIK 2tb2/Sergic/Sergic/Linen shirts Project/Linen shirts.als
Linen shirts [2020-06-03 161423],,0.15,2020-06-03,/Volumes/SERGIK 2tb2/Sergic/Sergic/Linen shirts Project/Backup/Linen shirts [2020-06-03 161423].als
Linen shirts [2020-06-03 175554],,0.16,2020-06-03,/Volumes/SERGIK 2tb2/Sergic/Sergic/Linen shirts Project/Backup/Linen shirts [2020-06-03 175554].als
Linen shirts [2020-08-27 203339],,0.17,2020-06-03,/Volumes/SERGIK 2tb2/Sergic/Sergic/Linen shirts Project/Backup/Linen shirts [2020-08-27 203339].als
Lonter,,0.19,2020-06-03,/Volumes/SERGIK 2tb2/Sergic/Sergic/Lonter Project/Lonter.als
SnoopCat,,0.25,2020-06-04,/Volumes/SERGIK 2tb2/Sergic/Sergic/SnoopCat Project/SnoopCat.als
SnoopCat [2020-06-03 233941],,0.2,2020-06-03,/Volumes/SERGIK 2tb2/Sergic/Sergic/SnoopCat Project/Backup/SnoopCat [2020-06-03 233941].als
SnoopCat [2020-06-04 010002],,0.23,2020-06-03,/Volumes/SERGIK 2tb2/Sergic/Sergic/SnoopCat Project/Backup/SnoopCat [2020-06-04 010002].als
SnoopCat [2020-06-04 022506],,0.23,2020-06-04,/Volumes/SERGIK 2tb2/Sergic/Sergic/SnoopCat Project/Backup/SnoopCat [2020-06-04 022506].als
SnoopCat [2020-06-04 223201],,0.23,2020-06-04,/Volumes/SERGIK 2tb2/Sergic/Sergic/SnoopCat Project/Backup/SnoopCat [2020-06-04 223201].als
Uclid,,0.15,2020-06-04,/Volumes/SERGIK 2tb2/Sergic/Sergic/Uclid Project/Uclid.als
Phases,,0.34,2020-09-18,/Volumes/SERGIK 2tb2/Sergic/Sergic/Phases Project/Phases.als
Phases [2020-06-04 145222],,0.16,2020-06-04,/Volumes/SERGIK 2tb2/Sergic/Sergic/Phases Project/Backup/Phases [2020-06-04 145222].als
Phases [2020-06-04 212233],,0.16,2020-06-04,/Volumes/SERGIK 2tb2/Sergic/Sergic/Phases Project/Backup/Phases [2020-06-04 212233].als
Phases [2020-06-04 220518],,0.16,2020-06-04,/Volumes/SERGIK 2tb2/Sergic/Sergic/Phases Project/Backup/Phases [2020-06-04 220518].als
Phases [2020-06-05 195109],,0.32,2020-06-04,/Volumes/SERGIK 2tb2/Sergic/Sergic/Phases Project/Backup/Phases [2020-06-05 195109].als
Phases [2020-06-05 195304],,0.33,2020-06-05,/Volumes/SERGIK 2tb2/Sergic/Sergic/Phases Project/Backup/Phases [2020-06-05 195304].als
Phases [2020-06-05 195824],,0.33,2020-06-05,/Volumes/SERGIK 2tb2/Sergic/Sergic/Phases Project/Backup/Phases [2020-06-05 195824].als
Phases [2020-06-07 164225],,0.34,2020-06-05,/Volumes/SERGIK 2tb2/Sergic/Sergic/Phases Project/Backup/Phases [2020-06-07 164225].als
Phases [2020-09-18 220146],,0.34,2020-06-07,/Volumes/SERGIK 2tb2/Sergic/Sergic/Phases Project/Backup/Phases [2020-09-18 220146].als
Im Trippin,,0.24,2020-06-06,/Volumes/SERGIK 2tb2/Sergic/Sergic/Im Trippin Project/Im Trippin.als
Im Trippin [2020-06-05 184950],,0.16,2020-06-05,/Volumes/SERGIK 2tb2/Sergic/Sergic/Im Trippin Project/Backup/Im Trippin [2020-06-05 184950].als
Im Trippin [2020-06-06 205413],,0.24,2020-06-05,/Volumes/SERGIK 2tb2/Sergic/Sergic/Im Trippin Project/Backup/Im Trippin [2020-06-06 205413].als
Flivia,,0.32,2020-06-10,/Volumes/SERGIK 2tb2/Sergic/Sergic/Flivia Project/Flivia.als
Flivia [2020-06-07 030641],,0.3,2020-06-07,/Volumes/SERGIK 2tb2/Sergic/Sergic/Flivia Project/Backup/Flivia [2020-06-07 030641].als
Flivia [2020-06-07 150815],,0.31,2020-06-07,/Volumes/SERGIK 2tb2/Sergic/Sergic/Flivia Project/Backup/Flivia [2020-06-07 150815].als
Flivia [2020-06-07 170906],,0.31,2020-06-07,/Volumes/SERGIK 2tb2/Sergic/Sergic/Flivia Project/Backup/Flivia [2020-06-07 170906].als
Flivia [2020-06-10 162920],,0.32,2020-06-07,/Volumes/SERGIK 2tb2/Sergic/Sergic/Flivia Project/Backup/Flivia [2020-06-10 162920].als
leveled,,1.06,2020-06-10,/Volumes/SERGIK 2tb2/Sergic/Sergic/leveled Project/leveled.als
leveled [2020-06-10 003812],,0.79,2020-06-10,/Volumes/SERGIK 2tb2/Sergic/Sergic/leveled Project/Backup/leveled [2020-06-10 003812].als
leveled [2020-06-10 022651],,0.74,2020-06-10,/Volumes/SERGIK 2tb2/Sergic/Sergic/leveled Project/Backup/leveled [2020-06-10 022651].als
leveled [2020-06-10 030030],,1.02,2020-06-10,/Volumes/SERGIK 2tb2/Sergic/Sergic/leveled Project/Backup/leveled [2020-06-10 030030].als
leveled [2020-06-10 162305],,1.05,2020-06-10,/Volumes/SERGIK 2tb2/Sergic/Sergic/leveled Project/Backup/leveled [2020-06-10 162305].als
leveled [2020-06-10 170903],,1.06,2020-06-10,/Volumes/SERGIK 2tb2/Sergic/Sergic/leveled Project/Backup/leveled [2020-06-10 170903].als
moi,,0.58,2020-06-12,/Volumes/SERGIK 2tb2/Sergic/Sergic/moi Project/moi.als
moi [2020-06-10 195732],,0.57,2020-06-10,/Volumes/SERGIK 2tb2/Sergic/Sergic/moi Project/Backup/moi [2020-06-10 195732].als
moi [2020-06-12 103619],,0.58,2020-06-10,/Volumes/SERGIK 2tb2/Sergic/Sergic/moi Project/Backup/moi [2020-06-12 103619].als
Motions,,0.25,2020-08-27,/Volumes/SERGIK 2tb2/Sergic/Sergic/Motions Project/Motions.als
vonder,,0.22,2020-11-11,/Volumes/SERGIK 2tb2/Sergic/Sergic/vonder Project/vonder.als
vonder [2020-11-11 230528],,0.22,2020-11-11,/Volumes/SERGIK 2tb2/Sergic/Sergic/vonder Project/Backup/vonder [2020-11-11 230528].als
space dust [2020-11-13 185832],,3.78,2020-11-13,/Volumes/SERGIK 2tb2/Sergic/Sergic/space dust Project/Backup/space dust [2020-11-13 185832].als
space dust [2020-11-13 192418],,3.79,2020-11-13,/Volumes/SERGIK 2tb2/Sergic/Sergic/space dust Project/Backup/space dust [2020-11-13 192418].als
space dust [2020-11-13 215749],,3.8,2020-11-13,/Volumes/SERGIK 2tb2/Sergic/Sergic/space dust Project/Backup/space dust [2020-11-13 215749].als
space dust [2020-11-13 232618],,3.8,2020-11-13,/Volumes/SERGIK 2tb2/Sergic/Sergic/space dust Project/Backup/space dust [2020-11-13 232618].als
space dust [2021-01-09 185047],,3.8,2020-11-13,/Volumes/SERGIK 2tb2/Sergic/Sergic/space dust Project/Backup/space dust [2021-01-09 185047].als
WORK ON THIS SERGIO [2020-12-16 234747],,0.14,2020-12-11,/Volumes/SERGIK 2tb2/Sergic/Sergic/WORK ON THIS SERGIO Project/Backup/WORK ON THIS SERGIO [2020-12-16 234747].als
WORK ON THIS SERGIO [2021-01-03 024816],,0.16,2020-12-16,/Volumes/SERGIK 2tb2/Sergic/Sergic/WORK ON THIS SERGIO Project/Backup/WORK ON THIS SERGIO [2021-01-03 024816].als
TIME,,0.19,2020-12-16,/Volumes/SERGIK 2tb2/Sergic/Sergic/TIME Project/TIME.als
TIME [2020-12-11 211306],,0.28,2020-12-11,/Volumes/SERGIK 2tb2/Sergic/Sergic/TIME Project/Backup/TIME [2020-12-11 211306].als
TIME [2020-12-16 224404],,0.19,2020-12-11,/Volumes/SERGIK 2tb2/Sergic/Sergic/TIME Project/Backup/TIME [2020-12-16 224404].als
